user,ulasan,rating,label,tanggal
Siti Nur hofifah,"Tetangga saya beli masker tapi yang dateng malah celana dalam pria, saat dichat sellernya cuman bales chat pertama doang disuruh ngirim video. Padahal tokonya starseller, tolong lebih diperhatikan lagi ya seller seller kaya gitu. Karna bikin kami yang mau beli jadi harus mikir berkali kali karna takut ketipu walaupun sudah starseller gamenjamin sellernya ga nakal. Terimakasih",5,positif,17 Januari 2021
UTA MANALOE,"Aplikasi ini ok bngat... Suka deh belanja di shopee, produk ga pernah mengecewakan..",5,positif,04 Maret 2021
Eli Wijayanti,Aplikasi belanja yg paling lengkap dan terpercaya😍😍😍 Shopi paling top. Selalu memberi diskon bahkan geratis ongkir😍😍😍,5,positif,28 Februari 2021
Ratna Prasetyaningsih,"Senang blnj di shopee,apalagi kalo sering dpt voucher gratis ongkir,pasti sering blnja jg..",5,positif,09 Maret 2021
nurlita supriyanti,Membantu untuk aku yg suka belanja online murah meriah.. hehe banyakin voucher gratis ongkirnya dong wkwk,5,positif,11 Maret 2021
Teh Laha,"Saya suka belanja dishopee krn sejauh ini blm ada masalah..pengiriman cepet,cara pembayaran juga mudah,selama belanja dishopee alhmdlh ga pernah kecewa,ga perlu keluar rumah bisa shoping😁👍",5,positif,01 Maret 2021
Anggo Agus Utomo,"semenjak sy jualan di sini omzet saya meningkat,,bisa ke beli rumah makasih Shoppee 😀",5,positif,16 Maret 2021
azril pradita,mau mengajukan jasa termasuk ongkir.. karena hanya sohpe yg bisa.. dan supaya bisa hidup dimasa pandemi corona,5,positif,28 Februari 2021
Andriansyah,"Mantap, tiap belanja pengirimannya cepat. Cuma grastis ongkirnya gak setiap saat ada.😀😀",5,positif,14 Maret 2021
Aulia Aulia,"Udah pakek shoppe udah 2tahun sampe punya 2 acount , beli apapun jadi gampang karena shoppe apalagi kalau dapat voucher gratis ongkir , shoppe selalu dihati💜",5,positif,10 Maret 2021
Kun Hastuti,Saya udah berlangganan di shopee sudah lama.hampir tiap minggu belanja di shopee.alhamdulilah gk pernh di kecewain sama shopee.barang yg saya pesan bagus2 semua.seller di shopee juga ramah2 sama kurirnya juga.harga barangnya juga murah dan kwalitasnya oke2.saya selalu dapat gratis ongkir.jdi gk bikin isi dompetku terkuras habis.belanja di shopee sangt memuaskan bnyak tawaran2 menarik yg bikin kepengin belanja terus 😊mkasih bnyak shopee.semoga selalu berkembang.,5,positif,24 Februari 2021
shien 1967,Terima kasih Shopee... Anda sangat membantu... Semoga sukses & lancar selalu... ⭐ ⭐ ⭐ ⭐ ⭐,5,positif,15 Maret 2021
Eko Hari Soebagyo,Alhamdulillah...dimudahkan mencari barang tertentu... Selama ini lancar aja ..👍,5,positif,15 Maret 2021
Murmin Murmin,Mantap slalu cocok fre...ongkir gitu loh .bonus jg banyak .jualan saya perminggu bisa 500 rb lebih untung .lumayan bisa bantu2... Shopee tetap maju terus gratis onkir...terimah kasih....bos q.,5,positif,24 Februari 2021
Vinsa,"Aplikasi ini super murah aku suka.dan yang komen nama annas kalo komentar yang sopan masa manggil""LU gk sopan ikuti peraturan kalo ngomong itu yng sopan",5,positif,07 Maret 2021
tia sukowati,Aplikasi membantu banget .karna shoppe aku bs jualan tanpa modal..jangan lemot lemot ya shoppe ..jaya selalu,5,positif,08 Maret 2021
Fickri Fickri,Belanja di shopee sangat mudah... Memuaskn.... Tdk usah bingung2 cari toko di shopee aja lebih gampang dan puas sekli... Kayak sprt di manja.... 👍👍👍👍👍👍👍👍👍,5,positif,26 Februari 2021
Reski Qodri,"Seneng aja belanja di shopee, tampilan mudah dipakai. Tp semenjak ada spay later jadi agak sebel gitu. Pdhl pelanggan lama belanja dri shopee masih blm seperti skrg. Merasa gk adil aja gitu. Pengguna baru masak limitnya bisa sejutaan, sedangkan aku yg make udah lama banget limit masih 160k sampe skrg. Diupdate sama aja gk naik, komplain di survey shopee pay juga gk ada tindak lanjut. Kecewa aja",5,positif,10 Maret 2021
Apriliani Aku,"dri dlu blm pernah ngerasaiin kecewa belanja di shope, sistem dan kemanan nya bagus bgt, tanggung jwb nyaa shope jg gde bgt :) semoga semkin berproses jdi lbih baik lgi yaa",5,positif,13 Maret 2021
Sakia Exol,"Entah kenapa semua voucher saya tidak bisa dipakai. Padahal voucher sangat banyak. Dan tiap sa co pasti ""chekout gagal (D07)"" dan itu berlalu disemua akun saya..",5,positif,14 Maret 2021
luluk aulia,"Alhamdulillah memudahakan saya mencari barang yg diingikan,potongan ongkirnya juga lumayan ada cashbackny lgi smga tambah bnyak lagi gratisanya,dan semoga semakin baik lagi😍",5,positif,15 Maret 2021
sesilia lomena,"sepertinya tidak perlu keluar rumah, krn semua kebutuhan tersedia disini. shopee is the Best! ❤",5,positif,16 Maret 2021
widyanti hartatik,Alhamdulillah lumayan membantu saat aku nggak bisa belanja jauh naik motor seperti dulu.. Untuk gratis ongkirnya tolong dibuat lebih simpel untuk persyaratan produk atau toko yg bisa dipake supaya biaya ongkir belanja lebih ringan... Soalnya domisiliku rata2 jauh dari toko yg jual. Jadi beban ongkirnya gede..,5,positif,07 Maret 2021
Diahms,"AKU LOVE BANGET SAMA SHOPEE. BERKAT SHOPEE AKU BISA BELANJA KAPANPUN DAN APAPUN. KARNA AKU SIBUK KERJA JARANG PUNYA WAKTU UNTUK BELANJA, TAPI SHOPEE SANGAT MEMBANTU AKU❣️ LOVE YOU SHOPEE. JANGAN PERNAH PELIT PELIT KASIH GRATIS ONGKIR!!",5,positif,28 Februari 2021
sinta anggraini 0fficel,"Shopee emang top memudah kan kita belanja bisa COD,, den lebih top nya lagi saya dapat apikasi spaylater membantu bangat buat bayar belanjaan disaat bokek",5,positif,15 Maret 2021
Almu Billah,"Aplikasi E-COMMERCE paling diminati, selain itu ada beberapa game nya yang mengisi waktu kosong..",5,positif,28 Februari 2021
roti kering,"Aplikasinya burikk ...........................................................................................................................................................................................................................................................................................................................................................................................Tapi boong, aplikasi bagus banget mudah di mengerti buruan download shopee!!!",5,positif,22 Januari 2021
IKHSAN CHANNEL,"Apk ini sgt bagus bgt, bisa bantu untuk mencari kebutuhan kluarga, makasih buat developer shoppe:)",5,positif,24 Februari 2021
David Sopacua,Tetap bintang 5 semoga tetap dijaga terus perfomance nya agar customer makin senang belanja dan transaksi di shopee,5,positif,11 Maret 2021
Indra Wijaya,Ngak cape cape keluar rumah... harga nya murah murah ...dan banyak opsi pilihan mantap dah,5,positif,09 Maret 2021
Putri Indah yuwan,Aplikasinya sangat membantu dlm berbelanja online 👍🏻 aplikasinya juga gampang dipake dan ada gamenya jd seru bgt 😁,5,positif,11 Maret 2021
Cak Ipin,Sangat puas belanja di shoope.tp kadang ya judek jg.waktu punya voucher gratis ongkir tp tdk bs di pakai...selebih nya.puas puas puas,5,positif,08 Maret 2021
Umi Fadlilah,Mmbantu dlm mncari brg yg dibutuhkan syg nya klo lg beli u layani tmn2 brg2 di aq.. Pesen disatu toko.. Nyusul siang pesen lg.. Sorean dikit beli lg.. Pdhal brg lom dipacking maunya tuhh ga usah kena ongkir lg.. Perkilo aja .. Jd ga beratin ongkir apalagi jauuh.,5,positif,02 Maret 2021
Danydany Dany,"Buat kurir shopee express atau shopee standard express khususnya yg di makassar.tlg terapkan jg nmr tlp/hp yg fpt di konfirmasikan.jgn cmn alamat doank sj.seperti sy ini di barru makai kurir shopee standard,gimana caranya mau cek paket yg sdh tiba disana??? Gimana mau bertanya ke kurir disana??? Sementara di barru gak ada drop point kurir shopee standard...kan bengong jadinya. Di cek dipengantaran gak ada ke barru yg ada cmn ke pare-pare sj. Andaikan ada nmr tlp kurirnya yg dimakassar gak repot.",5,positif,27 Februari 2021
herwin hidayat,"Pokoknya mantaap dan amanah krn pesanan c.o.d.ku slalu sampai ,dan reseller tokonya jg ramah....yg terpenting jgn belanja diluar aplikasi shopee ,hati2 penipuan yg mengatas namakan aplikasi ini krn shopee adalah toko belanja online terbaik jadi banyak org yg tak bertanggung jawab yg ingin memanfaatkannya atas nama penipuan....selamat berbelanja dgn aman bersama shopee sahabat belanja kita semua.....",5,positif,05 Maret 2021
Ahmad Yulianto,"min tolong beri saya tlpon untuk menghubungi canter dong, setelah sy kehilangan data dan ga bisa masuk lg",5,positif,05 Maret 2021
Rahma Wati,"Shopeee tolong lahhh kenapa aku gabisa pake shopeepay later;((( pdhal aku udh sering bangetttt belanja di shopee:((( dan akhir akhir ini shopee pelit ya,ga pernah ngasih voucher gratis ongkir min belanja 0 :((",5,positif,07 Februari 2021
Agus Mansyah,Saya baru menggunakan aplikasi ini tapi cukup puas dengan pelayanannya semoga ke depan semakin ok lagi,5,positif,13 Maret 2021
Pcc Ipah,Belanja di aplikasi ini sangat mudah dan tidak ribet tp kendalanya hanya dijaringannya bagus atau tdk,5,positif,13 Maret 2021
Lina Abriyanti,"Keren,cepat,sangat membantu... Hanya minus banyak di salah gunakan untuk penipuan yg mengatas namakan shoppe,coz saya hampir kena penipuan tsb. Overall apk ini sangat membantu,untuk kedepannya klo bisa tambahkan jasa rekber untuk bisa jual beli dari luar apk.",5,positif,22 Februari 2021
Tblpratiwi Channel,"Aplikasi terbaik,sering-sering kasih voucher gratis ongkir untuk pembelian semua produk tanpa voucher shoppee pay yg bisa dipakai bagi yg mengunakan shoppe pay, biar kita belanjanya lebih semangat ,😁",5,positif,23 Februari 2021
XREMIS Mobile legends,"Setia sama shopee dan barang"" nya gx kya toko sebelah kebanyakan nipu gx sesuai pesanan.. 😅😅😅 ongkire nya donk jangan mahal mahal ongkirenya gila gx ngotak..",5,positif,02 Maret 2021
Dwi Yulianto,"Memudahkan, banyak event berhadiah, banyak promo dan banyak diskon. Mantap👍👍👍.",5,positif,10 Maret 2021
Marreno Putra Fajar,Aplikasi shopee sangat membantu sekali disaat membutuhkan sesuatu tanpa harus kemana mana poko oke banget deh,5,positif,23 Februari 2021
Gadis Dumay,"Sekarang aplikasi semakin bagus tidak lag dan banyak promonya , udh gitu ngasih cicilan dan pinjaman . Ah baiknya aplikasi ini",5,positif,26 Februari 2021
adhel hendra,Pertahankan kualitas dan promo2 klo bisa ke masukan aja klo setiap ada yg ultah kasih vocer 50 rb buat belanja gratis,5,positif,06 Maret 2021
Risma Rahayu,"Suka banget belanja pake aplikasi ini daripada aplikasi online shop lainnya,,lebih mudah.. 👍👍",5,positif,08 Maret 2021
yance isnawati,"Sangat suka belanja di shopee,, produk asli,, pengiriman di toko cepat😍 Fasilitas dari shopee banyak🤩",5,positif,11 Maret 2021
Haziyah Diandra,"Sangat membantu untuk belanja tanpa ribet harus keluar rumah dan berdesak desakan, juga aman.",5,positif,02 Maret 2021
Jen Putiray,"Cari barang sangat mudah beesama shopee.. Penjualnya juga baik baik.. Semakin banyak belanja pastix semakin banyak bonus.. Asikx berbelanja dgn potongan ongkir.. Shopee ini sangat recommended banget deh.. Jadi tdk akan kecewa jika anda berbelanja di shope.. 😊😊😊😊😊😊 Berbelanja lebih mudah dan sangat lengkap,, sangat terpercaya.. ayooo berbelanja senang n bahagia bersama shopee.",5,positif,21 Februari 2021
Fauziyah Wandari,"Hai aku juga termasuk pengguna baru di shopee dan selama aku make shopee alhamdulillah tiap barang yang aku terima dalam keadaan yang baik.......... pengemasannya pun juga sudah baik, walau aku masih belum terlalu mengerti dengan voucher nya hehe................ Lancar terus kak dan aku berharap bisa COD semua hihi soalnya aku sering ga jadi beli karna barangnya ga bisa COD... Ywdh segitu aja kak hehe",5,positif,02 Maret 2021
Riescha Putri,aplikasi yg sangat membantu...gk perlu repot keluar rumah sudah bisa beli apapun yg kita mau...harga juga lebih murah k...sering2 kasih promo free ongkir untuk pembayaran cod nya,5,positif,04 Maret 2021
Reski Amelia,"Saya selalu senang dn puas berbelanja di shopee, semoga ke depannya bisa lebih bagus lagi.. 👍👍👍",5,positif,09 Maret 2021
Danang Saloga,Mau cari barang keinginan selalu dipermudah oleh shopee. Apalagi ada shopee pay layer & Spinjam. Mantapp,5,positif,15 Maret 2021
Alika Andrea,Shopee lagi baik ada jambore bisa belanja tiap hari ga mikirin ongkir lagi jaya terus ya... Makin love love,5,positif,11 Maret 2021
ツAngelll cangtip,"Barangnya realpict semua, harganya juga terjangkau, dan banyak diskon:))",5,positif,10 Maret 2021
Kedai Movie,"Aplikasi Shopee Semakin Berat Aja.. Gimana mau naikin rating chat di balas, notifikasi aja ga muncul, harus di buka..laaa sekarang sudah di buka pun..tetep aja lama muncul notifikasinya..jaringan wifi stabil, youtube lancar, aplikasi lain lancar..",5,positif,21 Februari 2021
Alif Fiana,"Aplikasinnya mudah dipakai, cuma kadang suka ngerasa penuh aja, sama tiba tiba ngelag dan keluar sendiri",5,positif,16 Maret 2021
Nur Adhan,"Mantap,tapi kalau bisa ongkir ke sorong papua barat di murahin dikit kah,kalau toko pedia ongkirnya murah 👍",5,positif,01 Maret 2021
Bayu maliki,"Aplikasi pembelanjaan online terbaik lahh, tolong di update dong agar bs spinjam, butuh banget hehe",5,positif,07 Maret 2021
AHMAD NASRUL HAQ,"Mantab sekali aplikasi ini saya sering belanja di shopee dan barang oke dan gak ada yang tipu tapi saya punya satu cerita, kemarin saya order kipas pendigin hp yang kecepatan 17,000 rpm dan sudah sampek terus saya buka ehh ternyata kok patah saya tanyakan saler nya kata nya kena banting banting kayak nya terus saya bilang bagai mana ini patah, kaya saler yaudah dari pada bising saya ganti pulsa 20k untuk beli lem. Sungguh rama saler nya makasi shopee makasi customer shoppe yg, sampai sini dulu.",5,positif,03 Februari 2021
har yanto,Shopee selalu memberi solusi apa yang kita cari.. Apalagi ada Murah Lebay nya.. Dan semoga selalu ada voucher graris ongkir luar pulau jawa tiap hari🥰🥰 InsyaAllah penjual dan barang2nya gk mengecewakan..,5,positif,04 Maret 2021
Nawa-chan笑い,"Oiii buat kalian yg bilang di apk jelek tuh maksudny ap.ad yg bilang mahalan ongkir dari harga barang it knp?lah mereka jualan yg mereka butuh dong dapet lebih.jadi kalian tuh bersyukur aj gara ad apk ini buat belanja secara online kan sibuk kali lah hidup kau ah.cuma mo bilang makasih buat pihak shoppe udah bikin nih apk,seneng bgt gara barang² yg saya pengen beli tuh ada semua lengkap, sekali lagi makasih-.-",5,positif,22 Februari 2021
Liyani Sutomo,"Mau ganti alamat ngga bisa"" mau update juga ngga bisa"" padahal memori kosong kuota 25gb apakah yang salah? Sekarang udah bisa kok ternyata aplikasi harus update dulu baru bisa 🤗😊",5,positif,08 Maret 2021
Nur Kholifah,"Puas banget belanja di shopee,,barang yg kita cari komplit di sini, orderan cpt nyampek dan aman",5,positif,15 Maret 2021
Hanifah Hazizah,Terima kasih buat shopee terutama buat koin gratisnya yg bisa kita dptkan setiap saat.semoga shopee semakin lebih baik,5,positif,25 Februari 2021
KuSut Chanel,terus tingkatkan kenyamanan penjual dan pembeli. jangan kecewain kami ya. biar kalian terus berkembang,5,positif,11 Maret 2021
Dias _sya11,Saya suka belanja dishopee karna proses pemesanan mudah.pengiriman cepat tepat waktu.barang jugak berkuwalitas.bisa COD dan pastinya banyak potongan harga,5,positif,14 Maret 2021
Puput Mbeb,Sejauh ini selalu puas dengan pelayanan shopee.. terimaksih telah memudahkan utk berbelanja..,5,positif,12 Maret 2021
Herawati Puji Lestari,Bermanfaat sekali Semoga tambah baik terus sehingga bermanfaat selalu untuk kita semua pengguna setia shopee,5,positif,04 Maret 2021
Djahari Musa,"Shopee mantuuul, selalu konsisten utk pelayanan terbaik bagi pelanggan, tnqs.",5,positif,11 Maret 2021
Helti Haningsih,Selama ini asyik aja belanja di shopee..selain itu jg ada game menarik pas buat lg waktu senggang,5,positif,01 Maret 2021
Fitria Nur,"Overall buagus banget dan user friendly, cuman ada masalah di topup nya, button metode top upnya 404 mulu mungkin lagi maintenance ya, tapi kalau langsung tf dari atm tetep bisa masuk uangnya, terimakasih",5,positif,19 Februari 2021
Fikri Si,"Kenpa payleter saya belum ada ,padahal udah memakai shopee sudah hampir 3 tahun:(",5,positif,04 Maret 2021
nico daryanto,"Walau awal belanja sangat mengecewakan, barang tdk dikirim2, dana kembali harus nunggu 1X24 jam. Sekarang sudah ok, sayangnya banyak pelapak feak ( memposting barang yg tdk dimiliki).",5,positif,19 Februari 2021
Heni Helia,makasih shopi sangat membantu untuk belanja aku sangat puas pengiriman j&t sangat cepat dan tepat barangnya bagus selernya ramah,5,positif,06 Maret 2021
Suci Rahmawati,"Alhamdulillah apk nya bagus dan saya belum merasakan kekecewaan terhadap pembelian dan semoga jangan,saya umur 13tahun dan bekerja bisnis online melalui shopee semoga rezeki saya lancar,, Bismillah lagi berjuang buat hp shopee serba 10,meskipun kadang kesel ya harus update tiap bulan🤓tapi demi gratis ongkir hehe",5,positif,28 Januari 2021
Selen_White Wolfie UwU,Sudah sekian kali belanja di Shopee gak pernah kecewa gak kayak aplikasi sebelah belanja sekali saya sgt kecewa,5,positif,27 Februari 2021
Nayla Putri,"belanja di shopee gk perlu ribet tinggal klik barang langsung datang, bisa bayar di tempat gk perlu keluar rumah di masa pandemu ini .... banyak penawaran menarik lg selamat berbelanja ..... 👚👢👗👖👕👠",5,positif,19 Februari 2021
Achyar Ponti,"Saya senang dengan aplikasi ini,pemesanan barang nya cepat,dan harga nya sangat murah,banyak diskon nya lg,semoga shoppy dapat menjadi mitra usaha saya,terima kasih,,",5,positif,01 Maret 2021
Bton Milanisti,Saya sering transaksi trs sudah member gold juga tapi fitur shopee playlater nya tidak muncul..terima kasih,5,positif,09 Maret 2021
Putri Wilujeng,"Pokoknya kalian harus download aplikasi ajibbb ini, di dalam aplikasi ini toko nya murah murah",5,positif,09 Maret 2021
Indah Kasim,"puas belanja pake aplikasi shopee,,kalo bisa subsidi untuk luar jawa dinaikin dong...kita yang diluar jawa agak berat di ongkir ..🤗selebihnya semua memuaskan...makin ditingkatkan lagi yah",5,positif,20 Februari 2021
Erik Heriyanto,Shopee pinjam aku knapa blm muncul2yaaaa? padahal aku pengguna shopee yg aktif baik shopee pay dan shopee payleter nya bagus pembayarannya..ayoo dunnk shopee pinjammya di munculkan biar lebih semangat lagi pake shopee,5,positif,26 Februari 2021
umar bakri Suroboyo,Pesenan cepat sampei n sesuai selama saya belanja di shopee... Uang pembatalan yg di transfer mudah di tarik lagi juga aman... Makasih shopee,5,positif,10 Maret 2021
Mick Doohan,"Shoope mantap, isi shopeepay bisa di indomaret dan atm bca tanpa biaya sesenpun, dan nggak sampai 3 detik saldo udah masuk. Barang lengkap dan banyak yang murah, tinggal pintar2 milih saja. Orang berduit tidak mengharapkan gratisan, yang penting kebutuhan barang terpenuhi. Udah lama saya pakai ni shopee, menyenangkan. Dan bayar pakai shoopepay juga banyak promonya, shoopepay juga banyak diskon an, di starbuck, mc donald, dan masih banyak lagi tenan tenan makanan dan minuman lainnya",5,positif,22 Januari 2021
